55428	ZA7584	research_data	3
55428	ZA7603	research_data	3
55428	ZA7610	research_data	1
55428	ZA7611	research_data	1
55428	ZA7633	research_data	0
55428	ZA7642	research_data	3
55428	ZA7646	research_data	4
55428	ZA7650	research_data	0
55428	ZA7652	research_data	2
55428	ZA7654	research_data	0
55428	ZA7657	research_data	2
55428	ZA7658	research_data	0
55428	ZA7660	research_data	1
55428	ZA7661	research_data	0
55428	ZA7664	research_data	1
55428	ZA7665	research_data	1
55428	ZA7666	research_data	1
55428	ZA7667	research_data	1
55428	ZA7668	research_data	0
55428	ZA7669	research_data	1
55428	ZA7672	research_data	2
55428	ZA7676	research_data	0
55428	ZA7677	research_data	2
55428	ZA7680	research_data	0
55428	ZA7681	research_data	0
55428	ZA7683	research_data	0
55428	ZA7684	research_data	4
55428	ZA7687	research_data	0
55428	ZA7688	research_data	0
55428	ZA7689	research_data	0
55428	ZA7690	research_data	0
55428	ZA7691	research_data	0
55428	ZA7692	research_data	0
55428	ZA7693	research_data	0
55428	ZA7694	research_data	3
55428	ZA7695	research_data	1
55428	ZA7696	research_data	0
55428	ZA7697	research_data	4
55428	ZA7698	research_data	0
55428	ZA7699	research_data	0
55428	ZA7735	research_data	4
55428	ZA7760	research_data	0
55428	ZA7777	research_data	2
55428	ZA7784	research_data	0
55428	ZA7785	research_data	0
55428	ZA7787	research_data	0
55428	ZA7788	research_data	0
55428	ZA7789	research_data	0
55428	ZA7790	research_data	0
55428	ZA7792	research_data	1
55428	ZA7793	research_data	0
55428	ZA7796	research_data	4
55428	ZA7797	research_data	0
55428	ZA7798	research_data	0
55428	ZA7800	research_data	0
55428	ZA7814	research_data	0
55428	ZA7815	research_data	1
55428	ZA7816	research_data	0
55428	ZA7819	research_data	0
55428	ZA7825	research_data	2
55428	ZA7834	research_data	0
55428	ZA7836	research_data	0
55428	ZA7837	research_data	0
55428	ZA7838	research_data	1
55428	ZA7839	research_data	0
55428	ZA7840	research_data	0
55428	ZA7841	research_data	2
55428	ZA7842	research_data	3
55428	ZA7852	research_data	0
55428	ZA7878	research_data	0
55428	ZA7900	research_data	0
55428	ZA7905	research_data	0
55428	ZA7907	research_data	1
55428	ZA7908	research_data	0
55428	ZA7909	research_data	0
55428	ZA7910	research_data	0
55428	ZA7911	research_data	0
55428	ZA7912	research_data	0
55428	ZA7915	research_data	0
55428	ZA7916	research_data	0
55428	ZA7917	research_data	0
55428	ZA7918	research_data	0
55428	ZA7925	research_data	0
55428	ZA7927	research_data	3
55428	ZA7928	research_data	0
55428	ZA7929	research_data	0
55428	ZA7930	research_data	0
55428	ZA7931	research_data	0
55428	ZA8642	research_data	1
55428	ZA8689	research_data	1
55428	ZA8753	research_data	4
55428	gml-10	instruments_tools	0
55428	gml-11	instruments_tools	1
55428	gml-12	instruments_tools	1
55428	gml-14	instruments_tools	0
55428	gml-15	instruments_tools	4
55428	gml-2	instruments_tools	4
55428	gml-4	instruments_tools	2
55428	pretest-10	instruments_tools	0
55428	pretest-101	instruments_tools	0
55428	pretest-114	instruments_tools	0
55428	pretest-116	instruments_tools	3
55428	pretest-12	instruments_tools	1
55428	pretest-122	instruments_tools	0
55428	pretest-125	instruments_tools	4
55428	pretest-14	instruments_tools	0
55428	pretest-16	instruments_tools	0
55428	pretest-19	instruments_tools	0
55428	pretest-2	instruments_tools	0
55428	pretest-20	instruments_tools	2
55428	pretest-21	instruments_tools	1
55428	pretest-22	instruments_tools	0
55428	pretest-23	instruments_tools	3
55428	pretest-24	instruments_tools	0
55428	pretest-28	instruments_tools	0
55428	pretest-29	instruments_tools	0
55428	pretest-3	instruments_tools	4
55428	pretest-30	instruments_tools	0
55428	pretest-31	instruments_tools	0
55428	pretest-34	instruments_tools	1
55428	pretest-35	instruments_tools	4
55428	pretest-36	instruments_tools	4
55428	pretest-38	instruments_tools	4
55428	pretest-4	instruments_tools	3
55428	pretest-40	instruments_tools	0
55428	pretest-42	instruments_tools	0
55428	pretest-47	instruments_tools	4
55428	pretest-48	instruments_tools	4
55428	pretest-50	instruments_tools	0
55428	pretest-54	instruments_tools	3
55428	pretest-59	instruments_tools	4
55428	pretest-60	instruments_tools	4
55428	pretest-72	instruments_tools	3
55428	pretest-73	instruments_tools	0
55428	pretest-74	instruments_tools	0
55428	pretest-75	instruments_tools	1
55428	pretest-8	instruments_tools	1
55428	pretest-80	instruments_tools	3
55428	pretest-87	instruments_tools	1
55428	pretest-89	instruments_tools	4
55428	pretest-90	instruments_tools	4
55428	pretest-94	instruments_tools	1
55428	pretest-96	instruments_tools	4
55428	pretest-97	instruments_tools	4
55428	sg-12	instruments_tools	1
55428	sg-13	instruments_tools	1
55428	sg-37	instruments_tools	0
55428	sg-41	instruments_tools	0
55428	zis1	instruments_tools	4
55428	zis10	instruments_tools	3
55428	zis103	instruments_tools	3
55428	zis11	instruments_tools	4
55428	zis111	instruments_tools	1
55428	zis12	instruments_tools	3
55428	zis125	instruments_tools	0
55428	zis126	instruments_tools	1
55428	zis13	instruments_tools	4
55428	zis131	instruments_tools	0
55428	zis133	instruments_tools	1
55428	zis134	instruments_tools	1
55428	zis14	instruments_tools	3
55428	zis148	instruments_tools	1
55428	zis155	instruments_tools	0
55428	zis16	instruments_tools	4
55428	zis17	instruments_tools	1
55428	zis170	instruments_tools	0
55428	zis175	instruments_tools	1
55428	zis176	instruments_tools	1
55428	zis177	instruments_tools	0
55428	zis178	instruments_tools	1
55428	zis179	instruments_tools	0
55428	zis18	instruments_tools	4
55428	zis192	instruments_tools	0
55428	zis196	instruments_tools	1
55428	zis2	instruments_tools	4
55428	zis204	instruments_tools	1
55428	zis209	instruments_tools	3
55428	zis21	instruments_tools	4
55428	zis22	instruments_tools	0
55428	zis220	instruments_tools	0
55428	zis23	instruments_tools	3
55428	zis238	instruments_tools	1
55428	zis24	instruments_tools	3
55428	zis243	instruments_tools	3
55428	zis249	instruments_tools	3
55428	zis25	instruments_tools	3
55428	zis251	instruments_tools	0
55428	zis253	instruments_tools	3
55428	zis257	instruments_tools	3
55428	zis26	instruments_tools	4
55428	zis260	instruments_tools	0
55428	zis266	instruments_tools	0
55428	zis268	instruments_tools	0
55428	zis27	instruments_tools	3
55428	zis273	instruments_tools	1
55428	zis275	instruments_tools	4
55428	zis277	instruments_tools	3
55428	zis279	instruments_tools	2
55428	zis28	instruments_tools	3
55428	zis280	instruments_tools	4
55428	zis281	instruments_tools	0
55428	zis282	instruments_tools	0
55428	zis285	instruments_tools	1
55428	zis287	instruments_tools	0
55428	zis288	instruments_tools	2
55428	zis29	instruments_tools	0
55428	zis291	instruments_tools	3
55428	zis296	instruments_tools	1
55428	zis297	instruments_tools	1
55428	zis298	instruments_tools	3
55428	zis299	instruments_tools	0
55428	zis3	instruments_tools	3
55428	zis301	instruments_tools	0
55428	zis303	instruments_tools	3
55428	zis304	instruments_tools	4
55428	zis305	instruments_tools	1
55428	zis307	instruments_tools	1
55428	zis31	instruments_tools	3
55428	zis314	instruments_tools	1
55428	zis315	instruments_tools	3
55428	zis316	instruments_tools	2
55428	zis32	instruments_tools	4
55428	zis4	instruments_tools	3
55428	zis5	instruments_tools	4
55428	zis51	instruments_tools	0
55428	zis53	instruments_tools	0
55428	zis58	instruments_tools	0
55428	zis6	instruments_tools	0
55428	zis64	instruments_tools	0
55428	zis7	instruments_tools	4
55428	zis71	instruments_tools	1
55428	zis72	instruments_tools	2
55428	zis73	instruments_tools	0
55428	zis74	instruments_tools	1
55428	zis75	instruments_tools	1
55428	zis8	instruments_tools	4
55428	zis9	instruments_tools	4
55428	zis90	instruments_tools	4
55428	exploredata-ZA0145_VarV135	variables	0
55428	exploredata-ZA1990_VarV170	variables	3
55428	exploredata-ZA1990_VarV177	variables	0
55428	exploredata-ZA2324_VarV10	variables	3
55428	exploredata-ZA2324_VarV11	variables	4
55428	exploredata-ZA2400_VarV213	variables	4
55428	exploredata-ZA2546_VarV175	variables	4
55428	exploredata-ZA2599_VarV182	variables	4
55428	exploredata-ZA3160_VarV210	variables	4
55428	exploredata-ZA3450_VarV266	variables	3
55428	exploredata-ZA3450_VarV445	variables	3
55428	exploredata-ZA3850_VarV221	variables	3
55428	exploredata-ZA4223_VarV304	variables	1
55428	exploredata-ZA4224_VarV304	variables	3
55428	exploredata-ZA4259_VarV418	variables	4
55428	exploredata-ZA4500_VarV489	variables	0
55428	exploredata-ZA4600_VarV384	variables	2
55428	exploredata-ZA4610_VarV714	variables	0
55428	exploredata-ZA5100_VarVk34	variables	3
55428	exploredata-ZA5240_VarV106	variables	4
55428	exploredata-ZA5250_VarI000	variables	4
55428	exploredata-ZA5250_VarI004	variables	4
55428	exploredata-ZA5250_VarI013_1	variables	4
55428	exploredata-ZA5250_VarI020	variables	4
55428	exploredata-ZA5250_VarI039_2	variables	4
55428	exploredata-ZA5250_VarI039_3	variables	4
55428	exploredata-ZA5250_VarI039_4	variables	3
55428	exploredata-ZA5250_VarI039_6	variables	4
55428	exploredata-ZA5250_VarI043	variables	0
55428	exploredata-ZA5250_Varfh07	variables	3
55428	exploredata-ZA5250_Varmc02	variables	0
55428	exploredata-ZA7753_VarV137	variables	3
55428	exploredata-ZA7753_VarV138	variables	2
55428	exploredata-ZA7856_VarV179	variables	4
55428	missy-mz-2011-ef1097u3	variables	4
55428	missy-mz-2017-ef116u3	variables	4
55428	missy-mz-2017-ef178	variables	4
55428	missy-mz-2018-ef116u3	variables	4
55428	missy-mz-2018-ef178	variables	4
55428	missy-mz-2019-ef116u3	variables	4
55428	missy-mz-2019-ef178	variables	4
55428	missy-mz-2019-ef225	variables	4
55428	missy-mz-2020-eb0600pu03	variables	3
55428	missy-mz-2020-ed1700p	variables	4
55053	cews-2-721192	publication	4
55053	cews-2-761611	publication	4
55053	gesis-ssoar-37314	publication	0
55053	gesis-ssoar-42668	publication	1
55053	gesis-ssoar-56190	publication	4
55053	gesis-ssoar-62558	publication	4
55053	ZA5546	research_data	0
55053	ZA5582	research_data	4
55053	ZA6618	research_data	1
55053	ZA6626	research_data	1
55053	ZA6639	research_data	1
55053	ZA6724	research_data	2
55053	ZA6730	research_data	1
55053	ZA6738	research_data	1
55053	ZA6743	research_data	1
55053	ZA6758	research_data	0
55053	ZA6956	research_data	4
55053	ZA7684	research_data	1
55053	ZA7736	research_data	0
55053	ZA7737	research_data	0
55053	ZA7738	research_data	0
55053	ZA7745	research_data	3
55053	ZA7831	research_data	1
55053	pretest-28	instruments_tools	0
55053	zis1	instruments_tools	4
55053	zis14	instruments_tools	4
55053	zis2	instruments_tools	4
55053	zis3	instruments_tools	3
55053	zis304	instruments_tools	4
55053	zis305	instruments_tools	0
55053	zis72	instruments_tools	3
55053	exploredata-ZA4741_Varv09202	variables	0
55053	exploredata-ZA5593_Varx10302	variables	0
55053	exploredata-ZA5594_Vary10302	variables	0
54995	cews-2-506912	publication	4
54995	cews-2-615550	publication	1
54995	cews-2-738165	publication	2
54995	gesis-ssoar-10544	publication	4
54995	gesis-ssoar-34313	publication	4
54995	gesis-ssoar-34411	publication	4
54995	gesis-ssoar-34607	publication	4
54995	gesis-ssoar-37364	publication	4
54995	gesis-ssoar-40795	publication	4
54995	gesis-ssoar-41507	publication	4
54995	gesis-ssoar-41955	publication	4
54995	gesis-ssoar-45110	publication	0
54995	gesis-ssoar-47094	publication	4
54995	gesis-ssoar-55164	publication	4
54995	gesis-ssoar-57055	publication	4
54995	gesis-ssoar-57370	publication	4
54995	gesis-ssoar-58610	publication	4
54995	gesis-ssoar-65224	publication	3
54995	gesis-ssoar-71239	publication	4
54995	gesis-ssoar-75890	publication	4
54995	SDN-10.7802-1589	research_data	1
54995	SDN-10.7802-2355	research_data	4
54995	SDN-10.7802-2520	research_data	4
54995	SDN-10.7802-2521	research_data	4
54995	ZA1085	research_data	4
54995	ZA3379	research_data	4
54995	ZA3656	research_data	3
54995	ZA3657	research_data	3
54995	ZA3940	research_data	2
54995	ZA4058	research_data	2
54995	ZA4240	research_data	2
54995	ZA4265	research_data	3
54995	ZA4413	research_data	3
54995	ZA4535	research_data	0
54995	ZA4559	research_data	1
54995	ZA4659	research_data	2
54995	ZA4661	research_data	2
54995	ZA4677	research_data	1
54995	ZA5065	research_data	2
54995	ZA5066	research_data	2
54995	ZA5074	research_data	2
54995	ZA5139	research_data	3
54995	ZA5151	research_data	3
54995	ZA5190	research_data	2
54995	ZA5192	research_data	3
54995	ZA5245	research_data	1
54995	ZA5250	research_data	0
54995	ZA5252	research_data	0
54995	ZA5270	research_data	2
54995	ZA5272	research_data	1
54995	ZA5323	research_data	2
54995	ZA5354	research_data	4
54995	ZA5523	research_data	1
54995	ZA5524	research_data	1
54995	ZA5634	research_data	4
54995	ZA5647	research_data	3
54995	ZA5650	research_data	3
54995	ZA5657	research_data	4
54995	ZA5718	research_data	2
54995	ZA5727	research_data	1
54995	ZA5728	research_data	1
54995	ZA5738	research_data	1
54995	ZA5739	research_data	1
54995	ZA5749	research_data	1
54995	ZA5770	research_data	1
54995	ZA5799	research_data	2
54995	ZA5889	research_data	0
54995	ZA5900	research_data	0
54995	ZA5909	research_data	1
54995	ZA5981	research_data	3
54995	ZA6290	research_data	3
54995	ZA6597	research_data	1
54995	ZA6603	research_data	1
54995	ZA6612	research_data	2
54995	ZA6616	research_data	2
54995	ZA6621	research_data	1
54995	ZA6625	research_data	3
54995	ZA6637	research_data	3
54995	ZA6638	research_data	4
54995	ZA6680	research_data	4
54995	ZA6701	research_data	0
54995	ZA6702	research_data	3
54995	ZA6732	research_data	1
54995	ZA6747	research_data	2
54995	ZA6759	research_data	4
54995	ZA6770	research_data	2
54995	ZA6795	research_data	2
54995	ZA6801	research_data	1
54995	ZA6802	research_data	1
54995	ZA6818	research_data	1
54995	ZA6887	research_data	4
54995	ZA6888	research_data	0
54995	ZA6902	research_data	4
54995	ZA6921	research_data	1
54995	ZA6927	research_data	0
54995	ZA6953	research_data	1
54995	ZA6956	research_data	2
54995	ZA6976	research_data	1
54995	ZA6986	research_data	3
54995	ZA7493	research_data	1
54995	ZA7495	research_data	0
54995	ZA7573	research_data	2
54995	ZA7579	research_data	0
54995	ZA7623	research_data	3
54995	ZA7625	research_data	3
54995	ZA7626	research_data	4
54995	ZA7627	research_data	4
54995	ZA7642	research_data	2
54995	ZA7646	research_data	2
54995	ZA7672	research_data	1
54995	ZA7673	research_data	1
54995	ZA7675	research_data	2
54995	ZA7745	research_data	2
54995	ZA8390	research_data	3
54995	ZA8408	research_data	2
54995	ZA8450	research_data	4
54995	ZA8593	research_data	2
54995	ZA8620	research_data	1
54995	pretest-13	instruments_tools	2
54995	pretest-20	instruments_tools	0
54995	pretest-23	instruments_tools	1
54995	pretest-3	instruments_tools	4
54995	pretest-52	instruments_tools	0
54995	pretest-54	instruments_tools	0
54995	pretest-59	instruments_tools	1
54995	zis10	instruments_tools	1
54995	zis142	instruments_tools	0
54995	zis230	instruments_tools	0
54995	zis249	instruments_tools	0
54995	zis304	instruments_tools	1
54995	zis330	instruments_tools	1
54995	zis36	instruments_tools	0
54995	zis9	instruments_tools	1
54995	exploredata-ZA2140_VarV526	variables	0
54995	exploredata-ZA4258_VarV226	variables	0
54995	exploredata-ZA4259_VarV226	variables	0
54995	exploredata-ZA5200_VarV120	variables	0
54995	exploredata-ZA5201_VarV120	variables	0
54995	exploredata-ZA5274_Varpc02	variables	0
54995	exploredata-ZA5431_VarV164	variables	0
54995	exploredata-ZA5432_VarV164	variables	0
54995	exploredata-ZA6888_VarV112	variables	4
54995	exploredata-ZA7492_VarV117	variables	0
55130	cews-2-614142	publication	4
55130	cews-2-626569	publication	4
55130	gesis-ssoar-18379	publication	3
55130	gesis-ssoar-1937	publication	1
55130	gesis-ssoar-19822	publication	4
55130	gesis-ssoar-21923	publication	4
55130	gesis-ssoar-21941	publication	4
55130	gesis-ssoar-21994	publication	4
55130	gesis-ssoar-28764	publication	2
55130	gesis-ssoar-31445	publication	4
55130	gesis-ssoar-34036	publication	1
55130	gesis-ssoar-34398	publication	4
55130	gesis-ssoar-35793	publication	4
55130	gesis-ssoar-36790	publication	2
55130	gesis-ssoar-38938	publication	4
55130	gesis-ssoar-39250	publication	2
55130	gesis-ssoar-41230	publication	4
55130	gesis-ssoar-41252	publication	4
55130	gesis-ssoar-42646	publication	4
55130	gesis-ssoar-42647	publication	4
55130	gesis-ssoar-44942	publication	4
55130	gesis-ssoar-45340	publication	4
55130	gesis-ssoar-46036	publication	4
55130	gesis-ssoar-47122	publication	4
55130	gesis-ssoar-48908	publication	4
55130	gesis-ssoar-48931	publication	3
55130	gesis-ssoar-53667	publication	4
55130	gesis-ssoar-53698	publication	4
55130	gesis-ssoar-54009	publication	4
55130	gesis-ssoar-56637	publication	4
55130	gesis-ssoar-57065	publication	2
55130	gesis-ssoar-61827	publication	4
55130	gesis-ssoar-62590	publication	4
55130	gesis-ssoar-63186	publication	4
55130	gesis-ssoar-65656	publication	4
55130	gesis-ssoar-65735	publication	3
55130	gesis-ssoar-66870	publication	4
55130	gesis-ssoar-67682	publication	2
55130	gesis-ssoar-67986	publication	4
55130	gesis-ssoar-70607	publication	3
55130	gesis-ssoar-70995	publication	4
55130	gesis-ssoar-71195	publication	4
55130	gesis-ssoar-71199	publication	4
55130	gesis-ssoar-71202	publication	4
55130	gesis-ssoar-71231	publication	3
55130	gesis-ssoar-71322	publication	4
55130	gesis-ssoar-72645	publication	4
55130	gesis-ssoar-72651	publication	4
55130	gesis-ssoar-74327	publication	4
55130	gesis-ssoar-74570	publication	3
55130	gesis-ssoar-77173	publication	4
55130	gesis-ssoar-79975	publication	3
55130	gesis-ssoar-80111	publication	4
55130	gesis-ssoar-83201	publication	4
55130	gesis-ssoar-84594	publication	4
55130	gesis-ssoar-85831	publication	4
55130	SDN-10.7802-2451	research_data	4
55130	ZA1790	research_data	4
55130	ZA2033	research_data	4
55130	ZA2565	research_data	4
55130	ZA2789	research_data	4
55130	ZA2830	research_data	4
55130	ZA2927	research_data	4
55130	ZA3090	research_data	3
55130	ZA3097	research_data	4
55130	ZA3098	research_data	4
55130	ZA3099	research_data	3
55130	ZA3100	research_data	4
55130	ZA3101	research_data	3
55130	ZA3207	research_data	4
55130	ZA3351	research_data	0
55130	ZA3379	research_data	4
55130	ZA3612	research_data	0
55130	ZA3662	research_data	2
55130	ZA3813	research_data	4
55130	ZA3920	research_data	2
55130	ZA3940	research_data	4
55130	ZA3957	research_data	4
55130	ZA3968	research_data	1
55130	ZA4153	research_data	4
55130	ZA4350	research_data	3
55130	ZA4586	research_data	0
55130	ZA4610	research_data	0
55130	ZA4611	research_data	0
55130	ZA4612	research_data	0
55130	ZA4613	research_data	0
55130	ZA4655	research_data	4
55130	ZA4661	research_data	3
55130	ZA4741	research_data	4
55130	ZA4749	research_data	4
55130	ZA4750	research_data	4
55130	ZA4804	research_data	3
55130	ZA4820	research_data	4
55130	ZA5065	research_data	2
55130	ZA5066	research_data	2
55130	ZA5105	research_data	4
55130	ZA5111	research_data	1
55130	ZA5112	research_data	1
55130	ZA5113	research_data	1
55130	ZA5117	research_data	1
55130	ZA5174	research_data	3
55130	ZA5177	research_data	2
55130	ZA5193	research_data	3
55130	ZA5206	research_data	0
55130	ZA5250	research_data	3
55130	ZA5252	research_data	2
55130	ZA5274	research_data	0
55130	ZA5275	research_data	3
55130	ZA5352	research_data	4
55130	ZA5356	research_data	3
55130	ZA5545	research_data	4
55130	ZA5578	research_data	4
55130	ZA5583	research_data	2
55130	ZA5593	research_data	4
55130	ZA5594	research_data	4
55130	ZA5634	research_data	4
55130	ZA5657	research_data	4
55130	ZA5664	research_data	0
55130	ZA5665	research_data	0
55130	ZA5666	research_data	3
55130	ZA5667	research_data	2
55130	ZA5672	research_data	4
55130	ZA5674	research_data	4
55130	ZA5776	research_data	0
55130	ZA5843	research_data	4
55130	ZA5869	research_data	3
55130	ZA5895	research_data	1
55130	ZA5909	research_data	4
55130	ZA5911	research_data	1
55130	ZA5920	research_data	2
55130	ZA5941	research_data	3
55130	ZA6243	research_data	4
55130	ZA6249	research_data	0
55130	ZA6265	research_data	0
55130	ZA6266	research_data	0
55130	ZA6427	research_data	4
55130	ZA6602	research_data	4
55130	ZA6612	research_data	4
55130	ZA6616	research_data	4
55130	ZA6638	research_data	4
55130	ZA6657	research_data	4
55130	ZA6680	research_data	3
55130	ZA6709	research_data	4
55130	ZA6735	research_data	0
55130	ZA6745	research_data	3
55130	ZA6757	research_data	2
55130	ZA6759	research_data	4
55130	ZA6762	research_data	4
55130	ZA6763	research_data	4
55130	ZA6770	research_data	3
55130	ZA6799	research_data	0
55130	ZA6864	research_data	4
55130	ZA6865	research_data	4
55130	ZA6964	research_data	3
55130	ZA7574	research_data	4
55130	ZA7584	research_data	2
55130	ZA7585	research_data	1
55130	ZA7587	research_data	0
55130	ZA7589	research_data	2
